,Non-standard,Watson-Crick,Paired with N,Wobble
23557,0,30,0,5
23558,0,30,0,5
23559,0,30,0,5
23560,0,30,0,5
23561,0,30,0,5
23562,0,30,0,5
23563,0,30,0,5
23564,0,30,0,5
23565,0,29,0,6
23566,0,29,0,6
23567,0,30,0,4
23568,0,29,0,6
23569,0,31,0,4
23570,0,28,0,7
23571,0,29,0,6
23572,0,30,0,5
23573,0,30,0,5
23574,0,29,0,6
23575,0,29,0,6
23576,0,29,0,6
23577,0,29,0,6
23578,0,29,0,6
23579,0,29,0,6
23580,0,29,0,6
23581,0,29,0,6
23582,0,29,0,6
23583,0,29,0,6
23584,0,30,0,5
23585,0,29,0,6
23586,0,30,0,5
23587,0,29,0,6
23588,0,28,0,7
23589,0,29,0,6
23590,0,29,0,6
23591,0,29,0,6
23592,0,29,0,6
23593,0,29,0,6
23594,0,28,0,7
23595,0,28,0,6
23596,0,28,0,7
23597,0,29,0,6
23598,0,29,0,6
23599,0,29,0,6
23600,0,29,0,6
23601,0,29,0,6
23602,0,29,0,6
23603,0,29,0,6
23604,0,28,0,6
23605,0,30,0,5
23606,0,29,0,6
23607,0,29,0,6
23608,0,29,0,6
23609,0,28,0,7
23610,0,28,0,7
23611,0,28,0,7
23612,0,28,0,7
23613,0,29,0,6
23614,0,28,0,7
23615,0,29,0,6
23616,0,28,0,7
23617,0,29,0,6
23618,0,28,0,7
23619,0,28,0,7
23620,0,28,0,7
23621,0,28,0,7
23622,0,28,0,7
23623,0,28,0,7
23624,0,29,0,6
23625,0,28,0,7
23626,0,27,0,7
23627,0,29,0,6
23628,0,29,0,6
23629,0,28,0,7
23630,0,29,0,6
23631,0,29,0,6
23632,0,30,0,5
23633,0,26,0,6
23634,0,29,0,5
23635,0,26,0,5
23636,0,28,0,7
23637,0,29,0,6
23638,0,29,0,6
23639,0,29,0,6
23640,0,31,0,4
23641,0,31,0,4
23642,0,31,0,4
23643,0,31,0,4
23644,0,29,0,6
23645,0,30,0,5
23646,0,29,0,6
23647,0,29,0,6
23648,0,29,0,6
23649,0,29,0,6
23650,0,29,0,6
23651,0,29,0,6
23652,0,28,0,7
23653,0,28,0,7
23654,0,28,0,7
23655,0,30,0,5
23656,0,29,0,6
23657,0,29,0,6
23658,0,29,0,6
23659,0,29,0,6
23660,0,29,0,6
23661,0,29,0,6
23662,0,29,0,6
23663,0,29,0,6
23664,0,30,0,5
23665,0,30,0,5
23666,0,30,0,5
23667,0,28,0,7
23668,0,28,0,7
23669,0,29,0,6
23670,0,29,0,6
23671,0,29,0,6
23672,0,29,0,6
23673,0,29,0,6
23674,0,28,0,7
23675,0,28,0,7
23676,0,29,0,6
23677,0,29,0,6
23678,0,29,0,6
23679,0,29,0,6
23680,0,29,0,6
23681,0,30,0,5
23682,0,29,0,6
23683,0,31,0,4
23684,0,29,0,6
23685,0,29,0,6
23686,0,29,0,6
23687,0,29,0,6
23688,0,28,0,6
23689,0,29,0,6
23690,0,29,0,6
23691,0,29,0,5
23692,0,29,0,6
23693,0,29,0,6
23694,0,29,0,6
23695,0,29,0,6
23696,0,29,0,6
23697,0,29,0,6
23698,0,29,0,6
23699,0,31,0,4
23700,0,29,0,6
23701,0,29,0,6
23702,0,29,0,6
23703,0,29,0,6
23704,0,29,0,6
23705,0,29,0,6
23706,0,29,0,6
23707,0,29,0,6
23708,0,29,0,6
23709,0,29,0,6
23710,0,29,0,6
23711,0,30,0,5
23712,0,29,0,6
23713,0,31,0,4
23714,0,29,0,6
23715,0,29,0,6
23716,0,29,0,6
23717,0,29,0,6
23718,0,29,0,6
23719,0,29,0,6
23720,0,29,0,6
23721,0,29,0,6
23722,0,29,0,6
23723,0,29,0,6
23724,0,29,0,6
23725,0,29,0,6
23726,0,29,0,5
23727,0,29,0,6
23728,0,29,0,6
23729,0,28,0,7
23730,0,30,0,5
23731,0,29,0,6
23732,0,29,0,6
23733,0,29,0,6
23734,0,29,0,6
23735,0,28,0,7
23736,0,28,0,7
23737,0,29,0,6
23738,0,29,0,6
23739,0,29,0,6
23740,0,30,0,5
23741,0,29,0,6
23742,0,29,0,6
23743,0,29,0,6
23744,0,30,0,5
23745,0,29,0,6
23746,0,29,0,6
23747,0,30,0,5
23748,0,29,0,5
23749,0,29,0,6
23750,0,28,0,7
23751,0,28,0,6
23752,0,30,0,5
23753,0,30,0,5
23754,0,29,0,6
23755,0,29,0,6
23756,0,29,0,6
23757,0,28,0,7
23758,0,29,0,6
23759,0,30,0,5
23760,0,29,0,6
23761,0,29,0,6
23762,0,29,0,6
23763,0,29,0,6
23764,0,29,0,6
23765,0,31,0,4
23766,0,27,0,7
23767,0,27,0,7
23768,0,27,0,7
23769,0,30,0,5
23770,0,28,0,7
23771,0,27,0,7
23772,0,27,0,7
23773,0,27,0,7
23774,0,27,0,7
23775,0,27,0,7
23776,0,27,0,7
23777,0,28,0,7
23778,0,28,0,7
23779,0,28,0,7
23780,0,29,0,6
23781,0,29,0,6
23782,0,29,0,6
23783,0,29,0,6
23784,0,29,0,6
23785,0,28,0,5
23786,0,29,0,6
23787,0,29,0,6
23788,0,28,0,6
23789,0,30,0,5
23790,0,29,0,6
23791,0,29,0,6
23792,0,29,0,6
23793,0,29,0,6
23794,0,29,0,6
23795,0,29,0,5
23796,0,29,0,5
23797,0,30,0,5
23798,0,29,0,6
23799,0,29,0,6
23800,0,29,0,6
23801,0,28,0,7
23802,0,29,0,6
23803,0,29,0,6
23804,0,29,0,6
23805,0,29,0,6
23806,0,29,0,6
23807,0,29,0,6
23808,0,30,0,5
23809,0,29,0,5
23810,0,29,0,6
23811,0,28,0,6
23812,0,29,0,6
23813,0,29,0,6
23814,0,29,0,6
23815,0,29,0,6
23816,0,29,0,6
23817,0,30,0,5
23818,0,29,0,6
23819,0,29,0,5
23820,0,29,0,6
23821,0,29,0,6
23822,0,29,0,6
23823,0,31,0,3
23824,0,29,0,6
23825,0,29,0,6
23826,0,28,0,7
23827,0,29,0,6
23828,0,30,0,5
23829,0,29,0,6
23830,0,29,0,6
23831,0,29,0,6
23832,0,29,0,6
23833,0,29,0,6
23834,0,29,0,6
23835,0,29,0,6
23836,0,29,0,6
23837,0,29,0,6
23838,0,29,0,6
23839,0,29,0,6
23840,0,29,0,6
23841,0,29,0,6
23842,0,29,0,6
23843,0,27,0,5
23844,0,29,0,6
23845,0,29,0,6
23846,0,29,0,6
23847,0,30,0,5
23848,0,30,0,5
23849,0,26,0,6
23850,0,29,0,6
23851,0,29,0,6
23852,0,29,0,6
23853,0,29,0,6
23854,0,29,0,6
23855,0,29,0,6
23856,0,29,0,6
23857,0,29,0,6
23858,0,29,0,6
23859,0,29,0,6
23860,0,29,0,6
23861,0,29,0,6
23862,0,29,0,6
23863,0,29,0,6
23864,0,29,0,6
23865,0,29,0,6
23866,0,29,0,6
23867,0,29,0,6
23868,0,29,0,6
23869,0,29,0,6
23870,0,29,0,6
23871,0,29,0,6
23872,0,29,0,6
23873,0,29,0,6
23874,0,30,0,5
23875,0,29,0,6
23876,0,29,0,5
23877,0,25,0,5
23878,0,29,0,6
23879,0,29,0,6
23880,0,28,0,7
23881,0,28,0,7
23882,0,28,0,7
23883,0,29,0,6
23884,0,29,0,5
23885,0,29,0,6
23886,0,31,0,4
23887,0,29,0,6
23888,0,29,0,6
23889,0,29,0,6
23890,0,29,0,6
23891,0,29,0,6
23892,0,29,0,6
23893,0,27,0,8
23894,0,28,0,7
23895,0,28,0,7
23896,0,28,0,7
23897,0,29,0,6
23898,0,28,0,7
23899,0,28,0,7
23900,0,29,0,6
23901,0,29,0,6
23902,0,29,0,5
23903,0,29,0,5
23904,0,29,0,5
23905,0,30,0,5
23906,0,29,0,6
23907,0,29,0,5
23908,0,29,0,6
23909,0,29,0,6
23910,0,29,0,6
23911,0,29,0,6
23912,0,29,0,6
23913,0,29,0,6
23914,0,29,0,6
23915,0,30,0,5
23916,0,29,0,6
23917,0,29,0,6
23918,0,29,0,6
23919,0,30,0,5
23920,0,29,0,5
23921,0,28,0,7
23922,0,28,0,7
23923,0,28,0,7
23924,0,29,0,6
23925,0,29,0,6
23926,0,29,0,6
23927,0,29,0,6
23928,0,28,0,7
23929,0,30,0,5
23930,0,30,0,5
23931,0,29,0,6
23932,0,30,0,5
23933,0,29,0,6
23934,0,30,0,4
23935,0,29,0,6
23936,0,30,0,5
23937,0,29,0,6
23938,0,30,0,4
23939,0,30,0,5
23940,0,28,0,7
23941,0,28,0,7
23942,0,27,0,6
23943,0,30,0,5
23944,0,27,0,5
23945,0,29,0,4
23946,0,30,0,3
23947,0,29,0,6
23948,0,28,0,7
23949,0,29,0,6
23950,0,26,0,7
23951,0,27,0,6
23952,0,28,0,7
23953,0,30,0,4
23954,0,30,0,5
23955,0,29,0,6
23956,0,26,0,5
23957,0,24,0,5
23958,0,29,0,4
23959,0,28,0,4
23960,0,29,0,6
23961,0,30,0,5
23962,0,30,0,5
23963,0,29,0,6
23964,0,29,0,5
23965,0,28,0,5
23966,0,28,0,6
23967,0,29,0,5
23968,0,29,0,5
23969,0,26,0,2
23970,0,29,0,5
23971,0,28,0,7
23972,0,29,0,6
23973,0,28,0,7
23974,0,29,0,6
23975,0,31,0,4
23976,0,30,0,5
23977,0,26,0,6
23978,0,29,0,6
23979,0,29,0,5
23980,0,29,0,3
23981,0,26,0,5
23982,0,28,0,4
23983,0,28,0,6
23984,0,27,0,5
23985,0,24,0,7
23986,0,29,0,5
23987,0,28,0,5
23988,0,31,0,3
23989,0,28,0,6
23990,0,20,0,6
23991,0,25,0,6
23992,0,28,0,7
23993,0,29,0,5
23994,0,29,0,6
23995,0,30,0,4
23996,0,24,0,10
23997,0,23,0,8
23998,0,24,0,7
23999,0,26,0,5
24000,0,19,0,4
24001,0,27,0,5
24002,0,29,0,5
24003,0,31,0,4
24004,0,31,0,4
24005,0,31,0,4
24006,0,31,0,4
24007,0,31,0,4
24008,0,28,0,6
24009,0,28,0,5
24010,0,29,0,5
24011,0,29,0,6
24012,0,28,0,5
24013,0,27,0,7
24014,0,30,0,3
24015,0,29,0,5
24016,0,28,0,5
24017,0,28,0,5
24018,0,30,0,4
24019,0,26,0,5
24020,0,65,0,8
24021,0,85,0,5
24022,0,89,0,9
24023,0,78,0,10
24024,0,89,0,6
24025,0,88,0,8
24026,0,64,1,8
24027,0,93,0,13
24028,0,65,0,8
24029,0,63,1,9
24030,0,106,0,12
24031,0,64,1,8
24032,0,94,0,10
24033,0,124,0,11
24034,0,58,0,6
24035,0,84,0,9
24036,0,84,0,8
24037,0,62,1,5
24038,0,115,0,11
24039,0,89,0,14
24040,0,66,1,5
24041,0,91,0,4
24042,0,103,4,4
24043,0,84,0,8
24044,0,71,1,13
24045,0,103,0,8
24046,0,78,6,6
24047,0,105,0,17
24048,0,100,4,5
24049,0,88,0,5
24050,0,77,0,8
24051,0,101,0,11
24052,0,104,4,6
24053,0,104,4,6
24054,0,109,4,3
24055,0,60,1,5
24056,0,86,0,4
24057,0,111,0,4
24058,0,111,0,4
24059,0,81,1,5
24060,0,87,1,4
24061,0,104,4,5
24062,0,101,0,3
24063,0,86,1,5
24064,0,66,1,8
24065,0,98,4,11
24066,0,103,0,10
24067,0,87,16,10
24068,0,59,1,5
24069,0,113,0,6
24070,0,105,4,5
24071,0,113,0,6
24072,0,105,4,5
24073,0,113,0,6
24074,0,97,0,9
24075,0,87,1,8
24076,0,64,1,9
24077,0,67,1,10
24078,0,84,1,6
24079,0,73,1,3
24080,0,85,1,10
24081,0,85,1,5
24082,0,74,1,6
24083,0,65,1,8
24084,0,63,1,10
24085,0,100,1,15
24086,0,63,1,9
24087,0,60,1,6
24088,0,77,1,9
24089,0,83,1,13
24090,0,63,1,9
24091,0,63,1,9
24092,0,65,1,8
24093,0,87,1,12
24094,0,65,1,8
24095,0,65,1,8
24096,0,125,0,9
24097,0,98,0,7
24098,0,116,0,12
24099,0,126,0,13
24100,0,96,0,7
24101,0,64,1,8
24102,0,81,1,8
24103,0,100,0,11
24104,0,97,0,12
24105,0,98,0,12
24106,0,79,1,8
24107,0,64,1,6
24108,0,77,1,9
24109,0,84,1,6
24110,0,61,1,11
24111,0,56,1,7
24112,0,64,1,6
24113,0,59,1,9
24114,0,63,1,5
24115,0,65,1,4
24116,0,63,1,7
24117,0,78,1,5
24118,0,83,2,9
24119,0,66,1,5
24120,0,59,1,7
24121,0,73,1,6
24122,0,65,1,4
24123,0,68,1,12
24124,0,84,1,8
24125,0,69,1,8
24126,0,85,0,3
24127,0,61,2,5
24128,0,78,1,11
24129,0,96,1,5
24130,0,92,0,12
24131,0,70,1,13
24132,0,90,0,9
24133,0,78,0,5
24134,0,79,0,5
24135,0,81,0,3
24136,0,79,0,5
24137,0,76,0,4
24138,0,100,0,11
24139,0,66,1,8
24140,0,69,1,15
24141,0,67,1,7
24142,0,65,1,8
24143,0,83,0,6
24144,0,83,0,6
24145,0,70,1,14
24146,0,80,1,8
24147,0,74,1,5
24148,0,70,1,5
24149,0,81,1,6
24150,0,84,1,7
24151,0,89,1,4
24152,0,87,1,3
24153,0,86,1,5
24154,0,75,1,5
24155,0,72,1,9
24156,0,65,1,4
24157,0,72,1,9
24158,0,84,1,7
24159,0,91,1,19
24160,0,88,1,9
24161,0,79,1,8
24162,0,96,1,13
24163,0,108,0,5
24164,0,104,0,15
24165,0,107,1,14
24166,0,82,1,2
24167,0,83,0,4
24168,0,83,0,4
24169,0,107,0,16
24170,0,110,1,16
24171,0,78,1,10
24172,0,69,1,8
24173,0,71,0,6
24174,0,66,0,6
24175,0,67,0,5
24176,0,68,0,4
24177,0,82,0,4
24178,0,93,0,3
24179,0,83,0,7
24180,0,67,0,5
24181,0,93,0,3
24182,0,92,0,4
24183,0,72,0,4
24184,0,77,0,3
24185,0,72,0,3
24186,0,84,0,6
24187,0,74,0,4
24188,0,99,1,9
24189,0,95,1,8
24190,0,89,1,12
24191,0,80,1,14
24192,0,59,1,8
24193,0,62,1,10
24194,0,87,0,12
24195,0,64,1,10
24196,0,67,0,5
24197,0,89,0,11
24198,0,104,0,13
24199,0,119,0,28
24200,0,69,0,6
24201,0,97,0,10
24202,0,97,0,10
24203,0,76,1,5
24204,0,65,0,7
24205,0,67,1,9
24206,0,86,1,17
24207,0,66,0,7
24208,0,65,1,8
24209,0,65,1,6
24210,0,66,1,9
24211,0,98,1,12
24212,0,75,1,5
24213,0,76,1,6
24214,0,66,1,5
24215,0,89,1,11
24216,0,87,1,4
24217,0,81,1,8
24218,0,89,1,7
24219,0,69,1,8
24220,0,59,1,12
24221,0,77,1,4
24222,0,64,1,10
24223,0,73,1,9
24224,0,74,1,8
24225,0,117,0,11
24226,0,74,1,8
24227,0,70,1,10
24228,0,67,1,6
24229,0,66,1,8
24230,0,66,1,7
24231,0,67,1,6
24232,0,120,0,17
24233,0,109,0,3
24234,0,140,0,9
24235,0,101,0,9
24236,0,70,1,6
24237,0,89,1,7
24238,0,82,1,9
24239,0,110,0,8
24240,0,82,1,9
24241,0,82,1,9
24242,0,82,1,9
24243,0,82,1,9
24244,0,82,1,9
24245,0,81,1,10
24246,0,80,1,9
24247,0,82,1,8
24248,0,83,1,8
24249,0,83,1,8
24250,0,83,1,8
24251,0,67,1,8
24252,0,110,1,7
24253,0,99,0,11
24254,0,60,1,5
24255,0,68,0,5
24256,0,90,0,9
24257,0,97,0,12
24258,0,97,0,12
24259,0,82,1,9
24260,0,82,1,9
24261,0,82,1,9
24262,0,82,1,9
24263,0,96,1,10
24264,0,68,1,7
24265,0,71,1,7
24266,0,72,1,13
24267,0,66,1,8
24268,0,74,0,7
24269,0,61,0,9
24270,0,65,0,5
24271,0,78,0,14
24272,0,62,0,7
24273,0,64,0,7
24274,0,74,0,10
24275,0,67,0,8
24276,0,69,0,5
24277,0,82,0,13
24278,0,82,0,8
24279,0,82,1,8
24280,0,70,0,5
24281,0,64,0,7
24282,0,75,0,10
24283,0,72,0,5
24284,0,70,0,12
24285,0,66,0,5
24286,0,75,0,12
24287,0,72,0,5
24288,0,56,0,4
24289,0,71,4,6
24290,0,75,0,10
24291,0,69,0,6
24292,0,78,1,9
24293,0,93,1,12
24294,0,63,1,3
24295,0,65,1,5
24296,0,69,1,9
24297,0,61,1,10
24298,0,58,2,8
24299,0,76,2,9
24300,0,76,1,8
24301,0,62,1,7
24302,0,84,1,5
24303,0,94,1,11
24304,0,61,1,9
24305,0,73,2,11
24306,0,62,0,11
24307,0,62,0,11
24308,0,70,2,10
24309,0,73,1,8
24310,0,59,1,6
24311,0,69,1,8
24312,0,84,1,6
24313,0,60,1,5
24314,0,62,1,9
24315,0,80,1,7
24316,0,57,1,11
24317,0,71,1,8
24318,0,66,0,8
24319,0,112,0,13
24320,0,79,1,5
24321,0,106,0,8
24322,0,86,1,3
24323,0,82,0,5
24324,0,91,0,5
24325,0,91,0,5
24326,0,91,0,4
24327,0,86,0,4
24328,0,106,0,5
24329,0,46,1,3
24330,0,83,0,6
24331,0,63,1,8
24332,0,64,1,8
24333,0,65,0,8
24334,0,92,0,18
24335,0,80,1,13
24336,0,66,1,8
24337,0,63,0,9
24338,0,66,0,7
24339,0,63,1,9
24340,0,90,0,7
24341,0,83,0,13
24342,0,97,0,12
24343,0,64,0,7
24344,0,70,1,7
24345,0,86,1,7
24346,0,57,1,2
24347,0,55,1,1
24348,0,55,0,1
24349,0,88,0,1
24350,0,45,2,3
24351,0,57,11,9
24352,0,57,11,7
24353,0,73,16,3
24354,0,128,0,5
24355,0,74,16,0
24356,0,117,0,5
24357,0,88,0,4
24358,0,89,0,8
24359,0,48,1,4
24360,0,58,11,6
24361,0,62,0,3
24362,0,42,11,4
24363,0,50,15,9
24364,0,52,11,7
24365,0,50,10,11
24366,0,64,0,7
24367,0,53,10,7
24368,0,41,11,3
24369,0,44,11,2
24370,0,124,0,10
24371,0,79,0,3
24372,0,79,0,4
24373,0,78,0,5
24374,0,79,0,4
24375,0,52,1,4
24376,0,67,0,7
24377,0,52,1,2
24378,0,45,1,4
24379,0,54,1,9
24380,0,46,1,1
24381,0,72,0,5
24382,0,62,17,3
24383,0,52,1,3
24384,0,63,16,3
24385,0,67,0,9
24386,0,70,1,2
24387,0,95,0,12
24388,0,107,0,11
24389,0,100,0,11
24390,0,99,0,10
24391,0,107,0,6
24392,0,94,0,10
24393,0,61,1,9
24394,0,98,0,7
24395,0,75,1,4
24396,0,52,0,5
24397,0,73,1,9
24398,0,72,2,9
24399,0,66,1,8
24400,0,86,0,7
24401,0,73,0,7
24402,0,112,0,6
24403,0,91,0,11
24404,0,114,0,7
24405,0,87,0,11
24406,0,91,0,10
24407,0,71,1,7
24408,0,62,1,10
24409,0,96,0,7
24410,0,90,1,13
24411,0,66,2,11
24412,0,69,1,9
24413,0,87,0,15
24414,0,91,0,14
24415,0,90,0,19
24416,0,93,0,11
24417,0,90,1,8
24418,0,48,0,11
24419,0,30,12,5
24420,0,34,13,5
24421,0,34,13,5
24422,0,40,0,3
24423,0,37,0,4
24424,0,36,13,7
24425,0,40,0,2
24426,0,32,12,4
24427,0,36,10,5
24428,0,56,1,6
24429,0,46,0,8
24430,0,42,0,5
24431,0,30,12,6
24432,0,30,11,7
24433,0,36,10,5
24434,0,44,0,4
24435,0,67,0,4
24436,0,29,12,4
24437,0,32,12,5
24438,0,37,0,6
24439,0,45,0,7
24440,0,36,10,5
24441,0,80,0,8
24442,0,36,10,5
24443,0,34,0,3
24444,0,71,0,13
24445,0,68,0,8
24446,0,73,0,11
24447,0,74,0,7
24448,0,42,0,6
24449,0,69,0,7
24450,0,68,0,9
24451,0,47,0,7
24452,0,72,0,12
24453,0,52,0,10
24454,0,46,0,7
24455,0,40,0,9
24456,0,57,0,6
24457,0,27,0,6
24458,0,44,0,6
24459,0,34,11,3
24460,0,34,0,4
24461,0,42,0,8
24462,0,46,0,9
24463,0,89,0,5
24464,0,101,0,12
24465,0,90,0,12
24466,0,36,10,5
24467,0,36,10,5
24468,0,44,0,4
24469,0,30,11,3
24470,0,31,11,5
24471,0,36,10,5
24472,0,36,10,5
24473,0,34,0,3
24474,0,27,0,6
24475,0,32,9,6
24476,0,36,0,7
24477,0,79,0,16
24478,0,71,0,13
24479,0,73,0,11
24480,0,78,0,17
24481,0,69,0,7
24482,0,51,0,10
24483,0,68,0,9
24484,0,51,0,10
24485,0,79,0,16
24486,0,51,0,10
24487,0,68,0,18
24488,0,79,0,20
24489,0,80,0,20
24490,0,82,0,20
24491,0,77,0,21
24492,0,82,0,19
24493,0,86,0,14
24494,0,85,0,15
24495,0,39,0,8
24496,0,79,0,17
24497,0,73,0,28
24498,0,87,0,15
24499,0,84,0,15
24500,0,75,0,23
24501,0,80,0,19
24502,0,83,0,16
24503,0,85,0,14
24504,0,83,0,18
24505,0,73,0,19
24506,0,84,0,18
24507,0,77,0,17
24508,0,80,0,18
24509,0,84,0,16
24510,0,88,0,13
24511,0,65,0,14
24512,0,67,0,14
24513,0,73,0,15
24514,0,75,0,15
24515,0,81,0,19
24516,0,72,0,14
24517,0,64,0,14
24518,0,74,0,15
24519,0,10,0,2
24520,0,83,0,18
24521,0,83,0,18
24522,0,84,0,14
24523,0,83,0,16
24524,0,83,0,17
24525,0,67,0,19
24526,0,74,0,15
24527,0,75,0,13
24528,0,71,0,17
24529,0,87,0,15
24530,0,73,0,17
24531,0,80,0,19
24532,0,81,0,20
24533,0,81,0,20
24534,0,81,0,20
24535,0,81,0,20
24536,0,81,0,20
24537,0,81,0,20
24538,0,80,0,20
24539,0,81,0,19
24540,0,81,0,18
24541,0,81,0,20
24542,0,83,0,17
24543,0,83,0,17
24544,0,81,0,20
24545,0,40,0,8
24546,0,81,0,19
24547,0,89,0,11
24548,0,82,0,11
24549,0,78,0,14
24550,0,86,0,16
24551,0,86,0,16
24552,0,86,0,16
24553,0,85,0,16
24554,0,80,0,15
24555,0,73,0,13
24556,0,73,0,13
24557,0,73,0,13
24558,0,77,0,15
24559,0,77,0,15
24560,0,73,0,13
24561,0,73,0,13
24562,0,86,0,16
24563,0,86,0,16
24564,0,86,0,16
24565,0,86,0,16
24566,0,85,0,16
24567,0,86,0,16
24568,0,86,0,16
24569,0,85,0,16
24570,0,69,0,19
24571,0,77,0,19
24572,0,87,0,15
24573,0,86,0,16
24574,0,83,0,24
24575,0,84,0,17
24576,0,87,0,14
24577,0,87,0,14
24578,0,87,0,14
24579,0,80,0,14
24580,0,82,0,16
24581,0,39,0,16
24582,0,41,0,17
24583,0,75,0,16
24584,0,84,0,20
24585,0,86,0,15
24586,0,86,0,16
24587,0,87,0,14
24588,0,91,0,11
24589,0,91,0,10
24590,0,78,0,17
24591,0,78,0,13
24592,0,86,0,14
24593,0,76,0,22
24594,0,80,0,17
24595,0,35,0,9
24596,0,79,0,22
24597,0,79,0,13
24598,0,68,0,13
24599,0,84,0,18
24600,0,83,0,12
24601,0,68,0,13
24602,0,72,0,13
24603,0,82,0,16
24604,0,96,0,5
24605,0,92,0,14
24606,0,92,0,14
24607,0,85,0,14
24608,0,83,0,10
24609,0,83,0,16
24610,0,84,0,10
24611,0,81,0,12
24612,0,71,0,3
24613,0,83,0,14
24614,0,84,0,14
24615,0,81,0,19
24616,0,84,0,19
24617,0,95,0,14
24618,0,100,0,14
24619,0,99,0,7
24620,0,90,0,13
24621,0,31,0,6
24622,0,31,0,6
24623,0,83,0,16
24624,0,86,0,22
24625,0,87,0,20
24626,0,7,0,1
24627,0,85,0,14
24628,0,82,0,14
24629,0,80,0,8
24630,0,81,0,21
24631,0,43,0,9
24632,0,40,0,8
24633,0,97,0,13
24634,0,97,0,12
24635,0,42,0,9
24636,0,97,0,6
24637,0,92,0,16
24638,0,93,0,15
24639,0,94,0,15
24640,0,93,0,14
24641,0,84,0,12
24642,0,92,0,14
24643,0,95,0,11
24644,0,80,0,15
24645,0,29,0,3
24646,0,39,0,8
24647,0,64,0,13
24648,0,98,0,22
24649,0,73,0,13
24650,0,72,0,12
24651,0,73,0,13
24652,0,78,0,16
24653,0,71,0,13
24654,0,72,0,12
24655,0,73,0,28
24656,0,67,0,20
24657,0,66,0,21
24658,0,97,0,27
24659,0,55,0,22
24660,0,61,0,10
24661,0,46,0,13
24662,0,88,0,11
24663,0,85,0,13
24664,0,49,0,19
24665,0,40,0,8
24666,0,68,0,11
24667,0,70,0,10
24668,0,80,0,14
24669,0,61,0,7
24670,0,90,0,29
24671,0,108,0,21
24672,0,110,0,20
24673,0,70,0,17
24674,0,83,0,24
24675,0,78,0,14
24676,0,69,0,11
24677,0,71,0,10
24678,0,21,0,0
24679,0,21,0,0
24680,0,21,0,0
24681,0,21,0,0
24682,0,21,0,0
24683,0,21,0,0
24684,0,21,0,0
24685,0,21,0,0
24686,0,85,0,11
24687,0,79,0,10
24688,0,87,0,14
24689,0,91,0,11
24690,0,91,0,10
24691,0,47,0,10
24692,0,13,0,1
24693,0,53,0,14
24694,0,129,0,44
24695,0,129,0,44
24696,0,129,0,44
24697,0,115,0,45
24698,0,128,0,44
24699,0,97,0,23
24700,0,124,0,39
24701,0,132,0,43
24702,0,106,0,29
24703,0,104,0,32
24704,0,130,0,42
24705,0,128,0,44
24706,0,128,0,44
24707,0,122,0,44
24708,0,71,0,12
24709,0,0,0,0
24710,0,42,0,5
24711,0,67,0,14
24712,0,67,0,14
24713,0,67,0,14
24714,0,67,0,14
24715,0,63,0,13
24716,0,35,0,9
24717,0,57,0,9
24718,0,80,0,12
24719,0,66,0,19
24720,0,62,0,19
24721,0,66,0,19
24722,0,63,0,19
24723,0,119,0,50
24724,0,37,0,12
24725,0,16,0,6
24726,0,65,0,19
24727,0,6,0,1
24728,0,71,0,20
24729,0,71,0,20
24730,0,68,0,17
24731,0,27,0,6
24732,0,61,0,19
24733,0,39,0,0
24734,0,69,0,16
24735,0,67,0,20
24736,0,27,0,6
24737,0,69,0,18
24738,0,27,0,6
24739,0,27,0,6
24740,0,70,0,17
24741,0,64,0,20
24742,0,73,0,15
24743,0,24,0,7
24744,0,69,0,18
24745,0,69,0,18
24746,0,69,0,18
24747,0,72,0,16
24748,0,69,0,20
24749,0,71,0,20
24750,0,71,0,19
24751,0,70,0,20
24752,0,73,0,16
24753,0,71,0,20
24754,0,71,0,20
24755,0,71,0,20
24756,0,12,0,2
24757,0,71,0,20
24758,0,71,0,20
24759,0,71,0,20
24760,0,71,0,20
24761,0,69,0,18
24762,0,69,0,18
24763,0,65,0,20
24764,0,27,0,6
24765,0,7,0,1
24766,0,71,0,18
24767,0,27,0,6
24768,0,47,0,15
24769,0,55,0,16
24770,0,55,0,16
24771,0,55,0,16
24772,0,55,0,16
24773,0,50,0,16
24774,0,47,0,16
24775,0,49,0,15
24776,0,69,0,21
24777,0,69,0,21
24778,0,69,0,21
24779,0,69,0,21
24780,0,68,0,22
24781,0,26,0,7
24782,0,17,0,5
24783,0,26,0,7
24784,0,70,0,17
24785,0,68,0,22
24786,0,50,0,18
24787,0,24,0,8
24788,0,24,0,8
24789,0,65,0,21
24790,0,6,0,1
24791,0,9,0,5
24792,0,70,0,16
24793,0,28,0,5
24794,0,28,0,5
24795,0,71,0,17
24796,0,28,0,5
24797,0,28,0,5
24798,0,28,0,5
24799,0,28,0,5
24800,0,28,0,5
24801,0,28,0,5
24802,0,71,0,17
24803,0,71,0,17
24804,0,71,0,17
24805,0,71,0,17
24806,0,71,0,17
24807,0,72,0,19
24808,0,28,0,5
24809,0,28,0,5
24810,0,28,0,5
24811,0,73,0,18
24812,0,28,0,5
24813,0,28,0,5
24814,0,28,0,5
24815,0,10,0,4
24816,0,64,0,19
24817,0,81,0,20
24818,0,82,0,15
24819,0,81,0,23
24820,0,85,0,17
24821,0,81,0,20
24822,0,81,0,20
24823,0,84,0,14
24824,0,81,0,20
24825,0,72,0,23
24826,0,81,0,21
